,FAO_Catches
627,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lobotes+pacificus
628,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lobotes+surinamensis
629,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lophiobagrus+cyclurus
630,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lophiosilurus+alexandri
631,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lophius+americanus
632,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lophius+budegassa
633,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lophius+gastrophysus
634,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lophius+piscatorius
635,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lophius+vaillanti
636,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lophius+vomerinus
637,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lopholatilus+chamaeleonticeps
638,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Loricaria+cataphracta
639,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lota+lota
640,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Luciopimelodus+pati
641,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+analis
642,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+argentimaculatus
643,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+argentiventris
644,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+bohar
645,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+buccanella
646,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+campechanus
647,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+cyanopterus
648,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+gibbus
649,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+griseus
650,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+guttatus
651,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+johnii
652,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+kasmira
653,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+malabaricus
654,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+peru
655,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+purpureus
656,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+quinquelineatus
657,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+synagris
658,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+vitta
659,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lutjanus+vivanus
660,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Crassostrea+gigas
661,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Ostreola+conchaphila
662,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lycengraulis+grossidens
663,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Cerastoderma+edule
664,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Macrochirichthys+macrochirus
665,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Macrodon+ancylodon
666,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Macroramphosus+scolopax
667,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Macrourus+berglax
668,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Macrourus+carinatus
669,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Macrourus+holotrachys
670,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Macrourus+whitsoni
671,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Macruronus+magellanicus
672,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Macruronus+novaezelandiae
673,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Himantura+gerrardi
674,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Magnisudis+atlantica
675,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Makaira+nigricans
676,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Malacanthus+plumieri
677,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Malapterurus+electricus
678,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Octopus+maya
679,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mallotus+villosus
680,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mancopsetta+maculata
681,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Aethiomastacembelus+cunningtoni
682,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mastacembelus+erythrotaenia
683,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Maurolicus+muelleri
684,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Perna+perna
685,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Halichoerus+grypus
686,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Erignathus+barbatus
687,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Megalaspis+cordyla
688,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Leporinus+obtusidens
689,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Megalobrama+amblycephala
690,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Megalops+atlanticus
691,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Megalops+cyprinoides
692,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Megaptera+novaeangliae
693,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Melanogrammus+aeglefinus
694,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mesoplodon+europaeus
695,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Kogia+sima
696,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Libinia+emarginata
697,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mene+maculata
698,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Menidia+menidia
699,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Menticirrhus+americanus
700,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Menticirrhus+littoralis
701,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Menticirrhus+saxatilis
702,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Merlangius+merlangus
703,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Merluccius+albidus
704,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Merluccius+angustimanus
705,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Merluccius+australis
706,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Merluccius+bilinearis
707,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Merluccius+capensis
708,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Merluccius+gayi
709,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Merluccius+hubbsi
710,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Merluccius+merluccius
711,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Merluccius+polli
712,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Merluccius+productus
713,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Merluccius+senegalensis
714,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mesogobius+batrachocephalus
715,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Metynnis+argenteus
716,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Parika+scaber
717,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Microgadus+proximus
718,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Microgadus+tomcod
719,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Loligo+forbesi
720,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Micromesistius+australis
721,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Micromesistius+poutassou
722,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Micropogonias+furnieri
723,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Micropogonias+undulatus
724,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Micropterus+salmoides
725,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Microstomus+kitt
726,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Microstomus+pacificus
727,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Miichthys+miiuy
728,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Acanthobrama+terraesanctae
729,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Misgurnus+anguillicaudatus
730,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Misgurnus+fossilis
731,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Caiman+crocodilus
732,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Manta+birostris
733,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mobula+mobular
734,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mola+mola
735,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Molva+dypterygia
736,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Molva+macrophthalma
737,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Molva+molva
738,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Monopterus+albus
739,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Paracentrotus+lividus
740,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Monotaxis+grandoculis
741,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mora+moro
742,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Morone+americana
743,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Morone+chrysops
744,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Morone+saxatilis
745,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mugil+cephalus
746,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mugil+curema
747,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mugil+incilis
748,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mugil+liza
749,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Paralithodes+platypus
750,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mulloidichthys+flavolineatus
751,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mullus+argentinae
752,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mullus+barbatus
753,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mullus+surmuletus
754,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Muraena+helena
755,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Muraenesox+cinereus
756,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Muraenolepis+microps
757,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mustelus+asterias
758,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mustelus+canis
759,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mustelus+henlei
760,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mustelus+lenticulatus
761,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mustelus+mustelus
762,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mustelus+schmitti
763,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mycteroperca+bonaci
764,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mycteroperca+microlepis
765,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mycteroperca+phenax
766,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mycteroperca+venenosa
767,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mycteroperca+xenarcha
768,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Myliobatis+aquila
769,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mylopharyngodon+piceus
770,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mystacoleucus+padangensis
771,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mystus+nigriceps
772,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Lampanyctus+achirus
773,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Buccinum+undatum
774,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Naso+unicornis
775,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Naucrates+ductor
776,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Negaprion+brevirostris
777,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Palaemon+longirostris
778,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Nematopalaemon+hastatus
779,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Cheilodactylus+bergi
780,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Nemadactylus+macropterus
781,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Xiphopenaeus+riveti
782,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Xiphopenaeus+kroyeri
783,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Nematalosa+nasus
784,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Nemipterus+japonicus
785,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Nemipterus+randalli
786,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Nemipterus+virgatus
787,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pterothrissus+belloci
788,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Neocyttus+rhomboidalis
789,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Neopagetopsis+ionah
790,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Arius+thalassinus
791,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Nezumia+aequalis
792,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Loligo+gahi
793,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Nibea+mitsukurii
794,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Normanichthys+crockeri
795,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sepia+officinalis
796,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Notopogon+lilliei
797,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Notorynchus+cepedianus
798,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Notothenia+coriiceps
799,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Notothenia+neglecta
800,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Notothenia+rossii
801,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Nototheniops+larseni
802,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Nototheniops+nybelini
803,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oblada+melanura
804,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Ocyurus+chrysurus
805,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Odontesthes+bonariensis
806,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Odontesthes+regia
807,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Odontesthes+smitti
808,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oligoplites+refulgens
809,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Ompok+bimaculatus
810,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oncorhynchus+gorbuscha
811,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oncorhynchus+keta
812,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oncorhynchus+kisutch
813,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oncorhynchus+masou
814,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oncorhynchus+mykiss
815,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oncorhynchus+nerka
816,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oncorhynchus+tshawytscha
817,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Ophiodon+elongatus
818,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Opisthonema+libertate
819,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Opisthonema+oglinum
820,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Sicyonia+brevirostris
821,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Squilla+mantis
822,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Orcynopsis+unicolor
823,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oreochromis+aureus
824,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oreochromis+mossambicus
825,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oreochromis+niloticus
826,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Orthopristis+chrysoptera
827,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Crocodylus+rhombifer
828,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Callinectes+sapidus
829,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Osmerus+eperlanus
830,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Osmerus+mordax
831,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Osphronemus+goramy
832,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Osteochilus+hasselti
833,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Osteoglossum+bicirrhosum
834,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Otolithes+ruber
835,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Berardius+bairdii
836,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Ziphius+cavirostris
837,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Hyperoodon+ampullatus
838,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Jasus+verreauxi
839,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Acetes+erythraeus
840,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oxynotus+centrina
841,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Oxynotus+paradoxus
842,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pagellus+acarne
843,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pagellus+bellottii
844,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pagellus+bogaraveo
845,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pagellus+erythrinus
846,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pagrus+auratus
847,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pagrus+caeruleostictus
848,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pagrus+pagrus
849,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pampus+argenteus
850,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Stichopus+japonicus
851,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pangasius+djambal
852,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Papyrocranus+afer
853,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Parachaenichthys+georgianus
854,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Cichlasoma+managuense
855,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Paragaleus+pectoralis
856,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Parailia+pellucida
857,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Paralabrax+humeralis
858,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Paralichthys+californicus
859,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Paralichthys+dentatus
860,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Paralichthys+olivaceus
861,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mesoplodon+stejnegeri
862,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Paralonchurus+peruanus
863,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Parapercis+colias
864,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Parapenaeus+longirostris
865,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Parapristipoma+octolineatum
866,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pyura+stolonifera
867,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Parastromateus+niger
868,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Paratrachichthys+trailli
869,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Paristiopterus+labiosus
870,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Physeter+macrocephalus
871,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Parona+signata
872,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pleuronectes+vetulus
873,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Patagonotothen+brevicauda
874,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Patagonotothen+ramsayi
875,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Solea+lascaris
876,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pelates+quadrilineatus
877,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pelecus+cultratus
878,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pellona+ditchela
879,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pellona+flavipinnis
880,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pelotretis+flavilatus
881,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pennahia+anea
882,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pennahia+argentata
883,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pentaceros+decacanthus
884,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudopentaceros+richardsoni
885,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pseudopentaceros+wheeleri
886,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pentanemus+quinquarius
887,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Peprilus+paru
888,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Peprilus+simillimus
889,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Peprilus+triacanthus
890,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Perca+flavescens
891,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Perca+fluviatilis
892,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Percarina+demidoffi
893,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Percophis+brasiliensis
894,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Petromyzon+marinus
895,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Petrus+rupestris
896,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Phractocephalus+hemioliopterus
897,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Phycis+blennoides
898,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Phycis+chesteri
899,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Phycis+phycis
900,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Piaractus+brachypomus
901,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pimelodus+maculatus
902,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pinguipes+brasilianus
903,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pinguipes+chilensis
904,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Plagiogeneion+rubiginosum
905,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Plagioscion+squamosissimus
906,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Liza+abu
907,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Chelon+haematocheilus
908,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Platichthys+flesus
909,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Platichthys+stellatus
910,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Platycephalus+indicus
911,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Platydoras+costatus
912,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Clinocardium+nuttallii
913,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Plecoglossus+altivelis
914,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Plectorhinchus+gaterinus
915,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Plectorhinchus+macrolepis
916,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Plectorhinchus+mediterraneus
917,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Plectorhinchus+pictus
918,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Plectorhinchus+schotaf
919,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Plectorhinchus+sordidus
920,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Plectropomus+areolatus
921,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Plectropomus+leopardus
922,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Plectropomus+pessuliferus
923,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pleuragramma+antarcticum
924,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pleurogrammus+azonus
925,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pleurogrammus+monopterygius
926,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pleuronectes+platessa
927,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pleuronectes+quadrituberculat.
928,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pleuronichthys+decurrens
929,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pogonias+cromis
930,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mesoplodon+layardii
931,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Balaenoptera+acutorostrata
932,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Eschrichtius+robustus
933,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pogonophryne+permitini
934,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Mesoplodon+densirostris
935,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pollachius+pollachius
936,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Pollachius+virens
937,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Polydactylus+quadrifilis
938,https://www.fishbase.de/report/FAO/FAOCatchList.php?scientific=Polymixia+nobilis
